protein.key,protein.Entry,protein.Accession,protein.Description,protein.dataBaseType,protein.score,protein.falsePositiveRate,protein.avgMass,protein.MatchedProducts,protein.matchedPeptides,protein.digestPeps,protein.seqCover(%),protein.MatchedPeptideIntenSum,protein.top3MatchedPeptideIntenSum,protein.MatchedProductIntenSum,protein.fmolOnColumn,protein.ngramOnColumn,protein.AutoCurate,protein.Key_ForHomologs
68668,A0A0G2JM59_HUMAN,A0A0G2JM59,Killer cell immunoglobulin-like receptor 3DL2 OS=Homo sapiens GN=KIR3DL2 PE=4 SV=1,Regular,595.6262,0.00,49231.0320,21,12,30,17.12,27350,0,8420,,,Green,1036 22250 22619 23664 26175 26400 26528 26556 27115 28290 29623 30303 32146 33500 35038 38330 38397 40628 40980 41842 42007 42906 44541 46636 47480 47898 48882 48884 49272 50545 53002 53105 54039 54709 56080 57179 58259 58436 60812 65057 66311 66562 69055 70373 70443 73505 73989 74064 76402 78573 78785 78990 80682 81915 82333 86277 87917 88174 88496 89213 95075 95645 96104 98528 98544 98716 102702 104845 105152 105764 106546 108678 109980 110150 110784 112240 113351 117384 122080 122258 123457 123830 129361 130146 130990 131535 132381 135372 136055 139580 139898 139931 142671 143019 143291 143902 148150 149787 150208 155258
40628,A0A0G2JPQ5_HUMAN,A0A0G2JPQ5,KIR3DL2 OS=Homo sapiens GN=KIR3DL2 PE=4 SV=1,Regular,595.6262,0.00,50944.8102,21,12,30,16.48,27350,0,8420,,,Green,1036 22250 22619 23664 26175 26400 26528 26556 27115 28290 29623 30303 32146 33500 35038 38330 38397 40980 41842 42007 42906 44541 46636 47480 47898 48882 48884 49272 50545 53002 53105 54039 54709 56080 57179 58259 58436 60812 65057 66311 66562 68668 69055 70373 70443 73505 73989 74064 76402 78573 78785 78990 80682 81915 82333 86277 87917 88174 88496 89213 95075 95645 96104 98528 98544 98716 102702 104845 105152 105764 106546 108678 109980 110150 110784 112240 113351 117384 122080 122258 123457 123830 129361 130146 130990 131535 132381 135372 136055 139580 139898 139931 142671 143019 143291 143902 148150 149787 150208 155258
26400,A0A0U5BZT5_HUMAN,A0A0U5BZT5,KIR3DL2 OS=Homo sapiens GN=KIR3DL2 PE=4 SV=1,Regular,595.6262,0.00,50944.7668,21,12,30,16.48,27350,0,8420,,,Green,1036 22250 22619 23664 26175 26528 26556 27115 28290 29623 30303 32146 33500 35038 38330 38397 40628 40980 41842 42007 42906 44541 46636 47480 47898 48882 48884 49272 50545 53002 53105 54039 54709 56080 57179 58259 58436 60812 65057 66311 66562 68668 69055 70373 70443 73505 73989 74064 76402 78573 78785 78990 80682 81915 82333 86277 87917 88174 88496 89213 95075 95645 96104 98528 98544 98716 102702 104845 105152 105764 106546 108678 109980 110150 110784 112240 113351 117384 122080 122258 123457 123830 129361 130146 130990 131535 132381 135372 136055 139580 139898 139931 142671 143019 143291 143902 148150 149787 150208 155258
50545,A0A0U1V1E8_HUMAN,A0A0U1V1E8,Killer cell immunoglobulin-like receptor OS=Homo sapiens GN=KIR3DL2 PE=4 SV=1,Regular,596.9449,0.00,50999.8254,21,12,30,16.48,79003,0,11518,,,Green,1036 22250 22619 23664 26175 26400 26528 26556 27115 28290 29623 30303 32146 33500 35038 38330 38397 40628 40980 41842 42007 42906 44541 46636 47480 47898 48882 48884 49272 53002 53105 54039 54709 56080 57179 58259 58436 60812 65057 66311 66562 68668 69055 70373 70443 73505 73989 74064 76402 78573 78785 78990 80682 81915 82333 86277 87917 88174 88496 89213 95075 95645 96104 98528 98544 98716 102702 104845 105152 105764 106546 108678 109980 110150 110784 112240 113351 117384 122080 122258 123457 123830 129361 130146 130990 131535 132381 135372 136055 139580 139898 139931 142671 143019 143291 143902 148150 149787 150208 155258
48882,A0A0U1WN23_HUMAN,A0A0U1WN23,Killer cell immunoglobulin-like receptor OS=Homo sapiens GN=KIR3DL2 PE=4 SV=1,Regular,596.9449,0.00,51013.8523,21,12,30,16.48,79003,0,11518,,,Green,1036 22250 22619 23664 26175 26400 26528 26556 27115 28290 29623 30303 32146 33500 35038 38330 38397 40628 40980 41842 42007 42906 44541 46636 47480 47898 48884 49272 50545 53002 53105 54039 54709 56080 57179 58259 58436 60812 65057 66311 66562 68668 69055 70373 70443 73505 73989 74064 76402 78573 78785 78990 80682 81915 82333 86277 87917 88174 88496 89213 95075 95645 96104 98528 98544 98716 102702 104845 105152 105764 106546 108678 109980 110150 110784 112240 113351 117384 122080 122258 123457 123830 129361 130146 130990 131535 132381 135372 136055 139580 139898 139931 142671 143019 143291 143902 148150 149787 150208 155258
58436,A0A0G2JPL0_HUMAN,A0A0G2JPL0,Killer cell immunoglobulin-like receptor 3DL2 (Fragment) OS=Homo sapiens GN=KIR3DL2 PE=4 SV=1,Regular,588.4023,0.00,36859.7416,14,8,21,22.52,9752,0,6118,,,Green,1036 22250 22619 23664 26175 26400 26528 26556 27115 28290 29623 30303 32146 33500 35038 38330 38397 40628 40980 41842 42007 42906 44541 46636 47480 47898 48882 48884 49272 50545 53002 53105 54039 54709 56080 57179 58259 60812 65057 66311 66562 68668 69055 70373 70443 73505 73989 74064 76402 78573 78785 78990 80682 81915 82333 86277 87917 88174 88496 89213 95075 95645 96104 98528 98544 98716 102702 104845 105152 105764 106546 108678 109980 110150 110784 112240 113351 117384 122080 122258 123457 123830 129361 130146 130990 131535 132381 135372 136055 139580 139898 139931 142671 143019 143291 143902 148150 149787 150208 155258
53796,A0A0U1RR27_HUMAN,A0A0U1RR27,C-myc promoter-binding protein OS=Homo sapiens GN=DENND4A PE=1 SV=1,Regular,549.9630,0.00,217517.6698,96,45,148,10.02,123225,0,52726,,,Green,2504 133366
2504,MYCPP_HUMAN,Q7Z401,C-myc promoter-binding protein OS=Homo sapiens GN=DENND4A PE=1 SV=2,Regular,549.9630,0.00,211924.6975,96,45,145,10.31,123225,4041,52726,,,Green,53796 133366
18103,SAM9L_HUMAN,Q8IVG5,Sterile alpha motif domain-containing protein 9-like OS=Homo sapiens GN=SAMD9L PE=1 SV=2,Regular,564.5248,0.00,186243.6751,102,50,163,16.10,118431,3297,69748,,,Yellow,41740
131535,A0A110BGU4_HUMAN,A0A110BGU4,KIR3DL2 OS=Homo sapiens GN=KIR3DL2 PE=4 SV=1,Regular,576.9783,0.00,50929.6880,21,11,30,8.79,79719,0,11039,,,Green,1036 22250 22619 23664 26175 26400 26528 26556 27115 28290 29623 30303 32146 33500 35038 38330 38397 40628 40980 41842 42007 42906 44541 46636 47480 47898 48882 48884 49272 50545 53002 53105 54039 54709 56080 57179 58259 58436 60812 65057 66311 66562 68668 69055 70373 70443 73505 73989 74064 76402 78573 78785 78990 80682 81915 82333 86277 87917 88174 88496 89213 95075 95645 96104 98528 98544 98716 102702 104845 105152 105764 106546 108678 109980 110150 110784 112240 113351 117384 122080 122258 123457 123830 129361 130146 130990 132381 135372 136055 139580 139898 139931 142671 143019 143291 143902 148150 149787 150208 155258
56080,A0A0G2JN45_HUMAN,A0A0G2JN45,Killer cell immunoglobulin-like receptor 3DL2 OS=Homo sapiens GN=KIR3DL2 PE=4 SV=1,Regular,576.9783,0.00,49214.9654,21,11,30,9.13,79719,0,11039,,,Green,1036 22250 22619 23664 26175 26400 26528 26556 27115 28290 29623 30303 32146 33500 35038 38330 38397 40628 40980 41842 42007 42906 44541 46636 47480 47898 48882 48884 49272 50545 53002 53105 54039 54709 57179 58259 58436 60812 65057 66311 66562 68668 69055 70373 70443 73505 73989 74064 76402 78573 78785 78990 80682 81915 82333 86277 87917 88174 88496 89213 95075 95645 96104 98528 98544 98716 102702 104845 105152 105764 106546 108678 109980 110150 110784 112240 113351 117384 122080 122258 123457 123830 129361 130146 130990 131535 132381 135372 136055 139580 139898 139931 142671 143019 143291 143902 148150 149787 150208 155258
33500,A0A0G2JLU7_HUMAN,A0A0G2JLU7,Killer cell immunoglobulin-like receptor 3DL2 OS=Homo sapiens GN=KIR3DL2 PE=4 SV=1,Regular,576.9783,0.00,50928.7436,21,11,30,8.79,79719,0,11039,,,Green,1036 22250 22619 23664 26175 26400 26528 26556 27115 28290 29623 30303 32146 35038 38330 38397 40628 40980 41842 42007 42906 44541 46636 47480 47898 48882 48884 49272 50545 53002 53105 54039 54709 56080 57179 58259 58436 60812 65057 66311 66562 68668 69055 70373 70443 73505 73989 74064 76402 78573 78785 78990 80682 81915 82333 86277 87917 88174 88496 89213 95075 95645 96104 98528 98544 98716 102702 104845 105152 105764 106546 108678 109980 110150 110784 112240 113351 117384 122080 122258 123457 123830 129361 130146 130990 131535 132381 135372 136055 139580 139898 139931 142671 143019 143291 143902 148150 149787 150208 155258
155518,Q59EQ1_HUMAN,Q59EQ1,Cadherin 11_ type 2 isoform 1 preproprotein variant (Fragment) OS=Homo sapiens PE=2 SV=1,Regular,570.2710,0.00,88630.9431,47,22,72,15.16,53140,0,28002,,,Green,9107 20779 99756 112198 114481 134474 139836 143081
20779,Q96CZ9_HUMAN,Q96CZ9,Cadherin 11_ type 2_ OB-cadherin (Osteoblast) OS=Homo sapiens GN=CDH11 PE=2 SV=1,Regular,570.2710,0.00,88435.7457,47,22,72,15.20,53140,0,28002,,,Green,9107 99756 112198 114481 134474 139836 143081 155518
9107,CAD11_HUMAN,P55287,Cadherin-11 OS=Homo sapiens GN=CDH11 PE=2 SV=2,Regular,570.2710,0.00,88421.6516,47,22,72,15.20,53140,29442,28002,,,Green,20779 99756 112198 114481 134474 139836 143081 155518
29623,A0A0U5FL38_HUMAN,A0A0U5FL38,KIR3DL2 OS=Homo sapiens GN=KIR3DL2 PE=4 SV=1,Regular,566.2238,0.00,50999.8927,19,10,30,8.79,25430,0,7265,,,Green,1036 22250 22619 23664 26175 26400 26528 26556 27115 28290 30303 32146 33500 35038 38330 38397 40628 40980 41842 42007 42906 44541 46636 47480 47898 48882 48884 49272 50545 53002 53105 54039 54709 56080 57179 58259 58436 60812 65057 66311 66562 68668 69055 70373 70443 73505 73989 74064 76402 78573 78785 78990 80682 81915 82333 86277 87917 88174 88496 89213 95075 95645 96104 98528 98544 98716 102702 104845 105152 105764 106546 108678 109980 110150 110784 112240 113351 117384 122080 122258 123457 123830 129361 130146 130990 131535 132381 135372 136055 139580 139898 139931 142671 143019 143291 143902 148150 149787 150208 155258
82333,A0A110BHC2_HUMAN,A0A110BHC2,KIR3DL2 OS=Homo sapiens GN=KIR3DL2 PE=4 SV=1,Regular,550.3403,0.00,50902.6623,14,9,30,8.79,77198,0,8889,,,Green,1036 22250 22619 23664 26175 26400 26528 26556 27115 28290 29623 30303 32146 33500 35038 38330 38397 40628 40980 41842 42007 42906 44541 46636 47480 47898 48882 48884 49272 50545 53002 53105 54039 54709 56080 57179 58259 58436 60812 65057 66311 66562 68668 69055 70373 70443 73505 73989 74064 76402 78573 78785 78990 80682 81915 86277 87917 88174 88496 89213 95075 95645 96104 98528 98544 98716 102702 104845 105152 105764 106546 108678 109980 110150 110784 112240 113351 117384 122080 122258 123457 123830 129361 130146 130990 131535 132381 135372 136055 139580 139898 139931 142671 143019 143291 143902 148150 149787 150208 155258
12483,E2F8_HUMAN,A0AVK6,Transcription factor E2F8 OS=Homo sapiens GN=E2F8 PE=1 SV=1,Regular,563.2094,0.00,94793.5627,54,20,67,10.73,70756,2322,28543,,,Yellow,34928
143019,A0A0U1WN03_HUMAN,A0A0U1WN03,Killer cell immunoglobulin-like receptor OS=Homo sapiens GN=KIR3DL2 PE=4 SV=1,Regular,532.1289,0.00,50809.4900,18,11,30,16.48,78654,0,9744,,,Green,1036 22250 22619 23664 26175 26400 26528 26556 27115 28290 29623 30303 32146 33500 35038 38330 38397 40628 40980 41842 42007 42906 44541 46636 47480 47898 48882 48884 49272 50545 53002 53105 54039 54709 56080 57179 58259 58436 60812 65057 66311 66562 68668 69055 70373 70443 73505 73989 74064 76402 78573 78785 78990 80682 81915 82333 86277 87917 88174 88496 89213 95075 95645 96104 98528 98544 98716 102702 104845 105152 105764 106546 108678 109980 110150 110784 112240 113351 117384 122080 122258 123457 123830 129361 130146 130990 131535 132381 135372 136055 139580 139898 139931 142671 143291 143902 148150 149787 150208 155258
130146,A0A120N5Z6_HUMAN,A0A120N5Z6,KIR3DL2 OS=Homo sapiens GN=KIR3DL2 PE=4 SV=2,Regular,532.1289,0.00,50925.6966,18,11,29,16.48,78654,0,9744,,,Green,1036 22250 22619 23664 26175 26400 26528 26556 27115 28290 29623 30303 32146 33500 35038 38330 38397 40628 40980 41842 42007 42906 44541 46636 47480 47898 48882 48884 49272 50545 53002 53105 54039 54709 56080 57179 58259 58436 60812 65057 66311 66562 68668 69055 70373 70443 73505 73989 74064 76402 78573 78785 78990 80682 81915 82333 86277 87917 88174 88496 89213 95075 95645 96104 98528 98544 98716 102702 104845 105152 105764 106546 108678 109980 110150 110784 112240 113351 117384 122080 122258 123457 123830 129361 130990 131535 132381 135372 136055 139580 139898 139931 142671 143019 143291 143902 148150 149787 150208 155258
129361,A0A110BGW5_HUMAN,A0A110BGW5,KIR3DL2 OS=Homo sapiens GN=KIR3DL2 PE=4 SV=1,Regular,532.1289,0.00,50930.7160,18,11,30,16.48,78654,0,9744,,,Green,1036 22250 22619 23664 26175 26400 26528 26556 27115 28290 29623 30303 32146 33500 35038 38330 38397 40628 40980 41842 42007 42906 44541 46636 47480 47898 48882 48884 49272 50545 53002 53105 54039 54709 56080 57179 58259 58436 60812 65057 66311 66562 68668 69055 70373 70443 73505 73989 74064 76402 78573 78785 78990 80682 81915 82333 86277 87917 88174 88496 89213 95075 95645 96104 98528 98544 98716 102702 104845 105152 105764 106546 108678 109980 110150 110784 112240 113351 117384 122080 122258 123457 123830 130146 130990 131535 132381 135372 136055 139580 139898 139931 142671 143019 143291 143902 148150 149787 150208 155258
123830,A0A142DV42_HUMAN,A0A142DV42,Killer-cell immunoglobulin-like receptor 3DL2 OS=Homo sapiens GN=KIR3DL2 PE=4 SV=1,Regular,532.1289,0.00,50860.5811,18,11,29,16.48,78654,0,9744,,,Green,1036 22250 22619 23664 26175 26400 26528 26556 27115 28290 29623 30303 32146 33500 35038 38330 38397 40628 40980 41842 42007 42906 44541 46636 47480 47898 48882 48884 49272 50545 53002 53105 54039 54709 56080 57179 58259 58436 60812 65057 66311 66562 68668 69055 70373 70443 73505 73989 74064 76402 78573 78785 78990 80682 81915 82333 86277 87917 88174 88496 89213 95075 95645 96104 98528 98544 98716 102702 104845 105152 105764 106546 108678 109980 110150 110784 112240 113351 117384 122080 122258 123457 129361 130146 130990 131535 132381 135372 136055 139580 139898 139931 142671 143019 143291 143902 148150 149787 150208 155258
109980,A0A110BHB9_HUMAN,A0A110BHB9,KIR3DL2 OS=Homo sapiens GN=KIR3DL2 PE=4 SV=1,Regular,532.1289,0.00,50925.6966,18,11,29,16.48,78654,0,9744,,,Green,1036 22250 22619 23664 26175 26400 26528 26556 27115 28290 29623 30303 32146 33500 35038 38330 38397 40628 40980 41842 42007 42906 44541 46636 47480 47898 48882 48884 49272 50545 53002 53105 54039 54709 56080 57179 58259 58436 60812 65057 66311 66562 68668 69055 70373 70443 73505 73989 74064 76402 78573 78785 78990 80682 81915 82333 86277 87917 88174 88496 89213 95075 95645 96104 98528 98544 98716 102702 104845 105152 105764 106546 108678 110150 110784 112240 113351 117384 122080 122258 123457 123830 129361 130146 130990 131535 132381 135372 136055 139580 139898 139931 142671 143019 143291 143902 148150 149787 150208 155258
98544,A0A0U5FLC8_HUMAN,A0A0U5FLC8,KIR3DL2 OS=Homo sapiens GN=KIR3DL2 PE=4 SV=1,Regular,532.1289,0.00,50881.6434,18,11,29,16.48,78654,0,9744,,,Green,1036 22250 22619 23664 26175 26400 26528 26556 27115 28290 29623 30303 32146 33500 35038 38330 38397 40628 40980 41842 42007 42906 44541 46636 47480 47898 48882 48884 49272 50545 53002 53105 54039 54709 56080 57179 58259 58436 60812 65057 66311 66562 68668 69055 70373 70443 73505 73989 74064 76402 78573 78785 78990 80682 81915 82333 86277 87917 88174 88496 89213 95075 95645 96104 98528 98716 102702 104845 105152 105764 106546 108678 109980 110150 110784 112240 113351 117384 122080 122258 123457 123830 129361 130146 130990 131535 132381 135372 136055 139580 139898 139931 142671 143019 143291 143902 148150 149787 150208 155258
78573,A0A0G2JMI1_HUMAN,A0A0G2JMI1,Killer cell immunoglobulin-like receptor 3DL2 OS=Homo sapiens GN=KIR3DL2 PE=4 SV=1,Regular,532.1289,0.00,49167.8652,18,11,29,17.12,78654,0,9744,,,Green,1036 22250 22619 23664 26175 26400 26528 26556 27115 28290 29623 30303 32146 33500 35038 38330 38397 40628 40980 41842 42007 42906 44541 46636 47480 47898 48882 48884 49272 50545 53002 53105 54039 54709 56080 57179 58259 58436 60812 65057 66311 66562 68668 69055 70373 70443 73505 73989 74064 76402 78785 78990 80682 81915 82333 86277 87917 88174 88496 89213 95075 95645 96104 98528 98544 98716 102702 104845 105152 105764 106546 108678 109980 110150 110784 112240 113351 117384 122080 122258 123457 123830 129361 130146 130990 131535 132381 135372 136055 139580 139898 139931 142671 143019 143291 143902 148150 149787 150208 155258
73989,A0A120N617_HUMAN,A0A120N617,KIR3DL2 OS=Homo sapiens GN=KIR3DL2 PE=4 SV=1,Regular,532.1289,0.00,50944.7430,18,11,30,16.48,78654,0,9744,,,Green,1036 22250 22619 23664 26175 26400 26528 26556 27115 28290 29623 30303 32146 33500 35038 38330 38397 40628 40980 41842 42007 42906 44541 46636 47480 47898 48882 48884 49272 50545 53002 53105 54039 54709 56080 57179 58259 58436 60812 65057 66311 66562 68668 69055 70373 70443 73505 74064 76402 78573 78785 78990 80682 81915 82333 86277 87917 88174 88496 89213 95075 95645 96104 98528 98544 98716 102702 104845 105152 105764 106546 108678 109980 110150 110784 112240 113351 117384 122080 122258 123457 123830 129361 130146 130990 131535 132381 135372 136055 139580 139898 139931 142671 143019 143291 143902 148150 149787 150208 155258
47898,Q32WD1_HUMAN,Q32WD1,Natural killer cell inhibitory receptor OS=Homo sapiens GN=KIR3DL2 PE=2 SV=1,Regular,532.1289,0.00,50930.7161,18,11,30,16.48,78654,0,9744,,,Green,1036 22250 22619 23664 26175 26400 26528 26556 27115 28290 29623 30303 32146 33500 35038 38330 38397 40628 40980 41842 42007 42906 44541 46636 47480 48882 48884 49272 50545 53002 53105 54039 54709 56080 57179 58259 58436 60812 65057 66311 66562 68668 69055 70373 70443 73505 73989 74064 76402 78573 78785 78990 80682 81915 82333 86277 87917 88174 88496 89213 95075 95645 96104 98528 98544 98716 102702 104845 105152 105764 106546 108678 109980 110150 110784 112240 113351 117384 122080 122258 123457 123830 129361 130146 130990 131535 132381 135372 136055 139580 139898 139931 142671 143019 143291 143902 148150 149787 150208 155258
26528,A0A0U1WNF5_HUMAN,A0A0U1WNF5,Killer cell immunoglobulin-like receptor OS=Homo sapiens GN=KIR3DL2 PE=4 SV=1,Regular,532.1289,0.00,50900.6898,18,11,30,16.48,78654,0,9744,,,Green,1036 22250 22619 23664 26175 26400 26556 27115 28290 29623 30303 32146 33500 35038 38330 38397 40628 40980 41842 42007 42906 44541 46636 47480 47898 48882 48884 49272 50545 53002 53105 54039 54709 56080 57179 58259 58436 60812 65057 66311 66562 68668 69055 70373 70443 73505 73989 74064 76402 78573 78785 78990 80682 81915 82333 86277 87917 88174 88496 89213 95075 95645 96104 98528 98544 98716 102702 104845 105152 105764 106546 108678 109980 110150 110784 112240 113351 117384 122080 122258 123457 123830 129361 130146 130990 131535 132381 135372 136055 139580 139898 139931 142671 143019 143291 143902 148150 149787 150208 155258
113351,A0A0U1WNF9_HUMAN,A0A0U1WNF9,Killer cell immunoglobulin-like receptor OS=Homo sapiens GN=KIR3DL2 PE=4 SV=1,Regular,529.3812,0.00,50911.6696,15,10,29,16.48,68817,0,8277,,,Green,1036 22250 22619 23664 26175 26400 26528 26556 27115 28290 29623 30303 32146 33500 35038 38330 38397 40628 40980 41842 42007 42906 44541 46636 47480 47898 48882 48884 49272 50545 53002 53105 54039 54709 56080 57179 58259 58436 60812 65057 66311 66562 68668 69055 70373 70443 73505 73989 74064 76402 78573 78785 78990 80682 81915 82333 86277 87917 88174 88496 89213 95075 95645 96104 98528 98544 98716 102702 104845 105152 105764 106546 108678 109980 110150 110784 112240 117384 122080 122258 123457 123830 129361 130146 130990 131535 132381 135372 136055 139580 139898 139931 142671 143019 143291 143902 148150 149787 150208 155258
21060,A0A0A0MSN9_HUMAN,A0A0A0MSN9,Negative elongation factor E (Fragment) OS=Homo sapiens GN=NELFE PE=1 SV=6,Regular,504.3062,0.00,38137.1592,64,31,305,16.82,47938,0,23377,,,Yellow,2985 11639 23806 31527 38991 45463 72888 144704 156168
2985,NELFE_HUMAN,P18615,Negative elongation factor E OS=Homo sapiens GN=NELFE PE=1 SV=3,Regular,504.3062,0.00,43353.9105,70,33,310,21.05,50812,9177,28827,,,Yellow,11639 21060 23806 31527 38991 45463 72888 144704 156168
142671,A0A0U5FLQ7_HUMAN,A0A0U5FLQ7,KIR3DL2 OS=Homo sapiens GN=KIR3DL2 PE=4 SV=1,Regular,521.3743,0.00,50946.8231,16,10,30,16.48,24365,0,5970,,,Green,1036 22250 22619 23664 26175 26400 26528 26556 27115 28290 29623 30303 32146 33500 35038 38330 38397 40628 40980 41842 42007 42906 44541 46636 47480 47898 48882 48884 49272 50545 53002 53105 54039 54709 56080 57179 58259 58436 60812 65057 66311 66562 68668 69055 70373 70443 73505 73989 74064 76402 78573 78785 78990 80682 81915 82333 86277 87917 88174 88496 89213 95075 95645 96104 98528 98544 98716 102702 104845 105152 105764 106546 108678 109980 110150 110784 112240 113351 117384 122080 122258 123457 123830 129361 130146 130990 131535 132381 135372 136055 139580 139898 139931 143019 143291 143902 148150 149787 150208 155258
139931,A0A0U5BZX3_HUMAN,A0A0U5BZX3,KIR3DL2 OS=Homo sapiens GN=KIR3DL2 PE=4 SV=1,Regular,521.3743,0.00,51014.8610,16,10,30,16.48,24365,0,5970,,,Green,1036 22250 22619 23664 26175 26400 26528 26556 27115 28290 29623 30303 32146 33500 35038 38330 38397 40628 40980 41842 42007 42906 44541 46636 47480 47898 48882 48884 49272 50545 53002 53105 54039 54709 56080 57179 58259 58436 60812 65057 66311 66562 68668 69055 70373 70443 73505 73989 74064 76402 78573 78785 78990 80682 81915 82333 86277 87917 88174 88496 89213 95075 95645 96104 98528 98544 98716 102702 104845 105152 105764 106546 108678 109980 110150 110784 112240 113351 117384 122080 122258 123457 123830 129361 130146 130990 131535 132381 135372 136055 139580 139898 142671 143019 143291 143902 148150 149787 150208 155258
139580,A0A191URK3_HUMAN,A0A191URK3,Killer cell immunoglobulin-like receptor three domains long cytoplasmic tail 2 OS=Homo sapiens GN=KIR3DL2 PE=4 SV=1,Regular,521.3743,0.00,50930.7833,16,10,30,16.48,24365,0,5970,,,Green,1036 22250 22619 23664 26175 26400 26528 26556 27115 28290 29623 30303 32146 33500 35038 38330 38397 40628 40980 41842 42007 42906 44541 46636 47480 47898 48882 48884 49272 50545 53002 53105 54039 54709 56080 57179 58259 58436 60812 65057 66311 66562 68668 69055 70373 70443 73505 73989 74064 76402 78573 78785 78990 80682 81915 82333 86277 87917 88174 88496 89213 95075 95645 96104 98528 98544 98716 102702 104845 105152 105764 106546 108678 109980 110150 110784 112240 113351 117384 122080 122258 123457 123830 129361 130146 130990 131535 132381 135372 136055 139898 139931 142671 143019 143291 143902 148150 149787 150208 155258
